selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,age
35000,10000,2,1,1,1,16.1,796.0,37.0,15
200000,120000,2,1,1,3,18.5,1197.0,80.0,12
650000,80000,1,1,1,1,22.54,1396.0,88.73,7
210000,120000,2,1,1,1,15.64,1193.0,64.1,9
509999,90000,1,1,1,1,24.4,1120.0,71.01,7
229999,70000,1,1,1,1,20.0,1399.0,68.1,9
409999,188000,1,1,1,2,19.01,1461.0,108.45,8
130000,67840,2,1,1,1,18.0,995.0,62.0,11
95000,30000,2,1,1,1,25.4,624.0,37.48,9
225000,35000,2,1,1,2,22.74,796.0,47.3,6
775000,100000,1,1,1,1,24.3,1248.0,88.5,5
420000,30000,2,1,1,1,20.51,998.0,67.04,5
480000,70000,2,1,1,1,18.9,1197.0,82.0,6
260000,380000,1,1,1,2,13.6,2523.0,63.0,12
600000,15000,2,1,1,1,16.2,1199.0,74.0,4
140000,140000,1,1,1,2,13.8,1399.0,68.0,13
130000,120000,2,1,1,3,19.7,796.0,35.0,12
195000,112880,1,2,1,1,25.2,1248.0,74.0,15
210000,135000,1,2,1,2,19.4,1405.0,70.0,9
130000,80000,2,1,1,3,18.9,998.0,67.1,16
141000,128000,2,1,1,3,18.6,1199.0,79.4,10
280000,120000,1,1,1,1,13.6,2523.0,63.0,11
350000,30000,2,1,2,1,12.6,1586.0,103.2,12
575000,70000,2,1,1,1,17.0,1198.0,108.5,4
550000,41000,2,1,1,1,18.6,1197.0,81.83,7
120000,30000,2,1,1,2,19.7,796.0,46.3,16
320000,30000,2,1,1,1,23.95,998.0,67.05,7
250000,35000,2,1,1,1,16.36,1495.0,93.7,11
300000,22000,2,1,1,1,15.0,1586.0,104.68,12
250000,70000,2,1,1,1,18.9,998.0,67.1,16
750000,70000,1,1,1,1,16.5,1493.0,70.0,4
151000,200000,1,1,1,2,10.5,2179.0,120.0,17
300000,120000,1,1,1,1,13.93,2179.0,138.03,11
577000,3000,2,1,1,1,20.89,1197.0,81.8,3
229999,50000,2,1,1,1,20.92,998.0,67.1,10
500000,50000,1,1,1,1,15.96,2523.0,62.1,9
840000,1500,2,1,2,1,18.2,1199.0,88.7,3
900000,74000,1,1,1,1,22.27,1498.0,108.6,5
650000,25000,2,1,1,1,18.7,1199.0,88.7,5
650000,61915,1,1,1,1,27.3,1498.0,98.6,6
250000,110000,2,1,1,1,21.1,814.0,55.2,6
550000,70000,1,1,1,1,20.14,1498.0,88.0,6
250000,150000,1,1,1,4,17.8,1248.0,75.0,15
350000,110000,1,1,1,2,17.21,1493.0,100.0,9
185000,90000,1,1,1,2,25.44,936.0,56.3,8
229999,120000,2,1,1,3,15.6,1196.0,70.0,12
1000000,65000,1,1,1,1,12.99,2494.0,100.6,6
490000,10000,2,1,1,1,20.52,1197.0,81.8,3
150000,80000,2,1,1,2,20.36,1197.0,78.9,13
600000,184000,1,1,1,1,20.77,1248.0,88.76,9
270000,80000,4,1,1,2,32.52,998.0,58.33,9
60000,70000,2,1,1,2,17.3,993.0,60.0,17
150000,89000,2,1,1,2,15.6,1586.0,104.68,14
525000,69000,1,1,1,2,22.9,1248.0,74.0,9
83000,90000,1,1,1,2,25.0,1396.0,69.0,10
300000,8000,2,1,1,1,21.1,814.0,55.2,5
350000,35000,2,1,1,1,17.0,1197.0,80.0,10
300000,45000,2,1,1,1,17.0,1197.0,80.0,11
250000,30000,1,1,1,1,20.4,1248.0,91.2,11
114999,59000,2,1,1,2,16.1,796.0,37.0,16
700000,6200,2,1,1,1,19.34,1462.0,103.0,4
250000,120000,2,1,1,2,21.63,998.0,67.0,2
350000,70000,2,1,1,1,20.51,998.0,67.04,6
80000,70000,2,1,1,1,14.0,796.0,35.0,24
850000,110000,1,1,1,1,15.4,2523.0,75.0,5
90000,93000,2,1,1,3,18.0,995.0,62.0,15
600000,110000,1,1,1,1,13.58,2499.0,72.4,8
135000,57000,2,1,1,1,19.7,796.0,46.3,15
150000,120000,2,1,1,1,13.2,1495.0,94.0,17
240000,120000,2,1,1,1,17.5,1298.0,85.8,13
946000,60000,1,1,1,1,22.1,1396.0,88.7,4
215000,70000,1,1,1,1,23.03,1396.0,69.0,11
50000,60000,2,1,1,4,17.3,993.0,60.0,23
310000,100000,1,1,1,1,25.8,1498.0,98.6,9
220000,35000,2,1,1,1,20.36,1197.0,78.9,14
195000,90000,1,1,1,3,17.8,1248.0,75.0,14
650000,50000,2,1,1,1,17.19,1197.0,81.86,7
350000,98000,2,1,1,1,18.5,1197.0,80.0,11
360000,30000,2,1,1,1,18.5,1197.0,82.85,9
550000,50000,2,1,1,2,16.3,1797.0,147.5,9
490000,26000,2,1,1,1,18.9,1197.0,82.0,6
195000,46000,2,1,1,2,19.7,796.0,46.3,11
125000,80000,2,1,1,4,19.7,796.0,46.3,12
459999,10000,2,1,1,1,23.84,1199.0,84.0,3
275000,16700,2,1,1,1,22.74,796.0,47.3,7
680000,70000,1,1,1,1,28.4,1248.0,74.02,4
600000,7967,2,1,1,1,20.85,1197.0,83.14,7
720000,20000,2,1,1,1,22.0,1197.0,81.8,4
356000,9656,2,1,1,1,25.17,799.0,53.3,6
225000,50000,2,1,1,1,19.81,1086.0,68.05,11
725000,17000,1,1,1,1,24.4,1498.0,98.63,3
130000,50000,2,1,1,1,18.0,995.0,62.0,12
300000,10000,2,1,1,1,25.17,799.0,53.3,7
400000,43000,2,1,1,2,18.5,1197.0,82.85,9
550000,50000,1,1,1,1,23.5,1396.0,88.7,9
120000,90000,2,1,1,2,18.9,998.0,67.0,16
409999,100000,1,1,1,2,14.0,2498.0,112.0,10
110000,80000,2,1,1,2,0.0,1086.0,62.1,12
450000,120000,1,1,1,1,15.96,2523.0,62.1,10
610000,5000,2,1,1,1,21.21,1197.0,81.8,3
515000,68609,1,2,1,1,22.7,1498.0,89.84,6
925000,33360,1,2,1,1,22.77,1498.0,98.59,4
860000,14317,2,2,1,1,14.23,1498.0,104.55,3
225000,87237,1,2,1,2,20.0,1399.0,68.05,10
500000,62960,1,2,1,1,25.83,1498.0,99.0,5
600000,26634,2,2,2,1,21.21,1197.0,81.8,5
195000,163720,1,2,1,1,18.5,1399.0,68.0,10
265000,67998,2,2,1,1,18.9,998.0,67.1,10
650000,20706,1,2,1,1,23.8,1499.0,98.63,4
415000,100581,1,2,1,1,25.83,1498.0,99.0,7
600000,67303,1,2,1,1,20.45,1461.0,83.8,7
340000,79139,2,2,1,1,18.5,1197.0,85.8,9
350000,84784,1,2,1,1,24.0,1120.0,70.0,8
265000,130376,1,2,1,2,23.2,1248.0,73.94,10
625000,72000,1,1,1,1,13.93,2179.0,138.03,5
245000,127000,1,1,1,2,16.8,1493.0,110.0,14
395000,120000,1,1,1,1,25.2,1248.0,74.0,8
490000,100000,1,1,1,1,24.4,1120.0,71.0,8
955000,40000,1,1,1,1,24.52,1248.0,88.5,4
525000,110000,1,1,1,1,23.4,1248.0,74.0,9
550000,30000,2,1,1,1,20.3,1199.0,84.0,5
200000,120000,1,1,1,2,19.1,1405.0,70.0,8
500000,15000,2,1,1,1,18.16,1196.0,86.8,5
825000,33500,1,1,1,1,23.65,1248.0,88.5,6
250000,70000,1,1,1,1,17.21,1493.0,100.0,10
600000,10000,2,1,1,1,18.16,1197.0,78.8,7
1325000,22053,1,1,1,1,16.36,2179.0,120.0,4
770000,50000,1,1,1,1,18.49,1493.0,100.0,6
415000,78432,1,1,1,1,16.52,1991.0,123.7,11
825000,125000,1,1,1,2,14.66,2199.0,194.3,11
530000,80000,1,1,1,1,26.1,1498.0,99.23,4
425000,270000,1,1,1,3,12.8,2494.0,102.0,16
310000,50000,2,1,1,2,19.4,1198.0,86.8,10
390000,20000,2,1,1,1,23.84,1199.0,84.0,5
700000,30000,2,1,1,1,15.29,1591.0,121.3,6
200000,70000,2,1,1,2,19.81,1086.0,68.05,12
1050000,7200,1,1,1,1,12.99,2494.0,100.6,9
580000,97000,1,1,1,1,26.0,1498.0,98.6,8
200000,60000,2,1,1,2,21.1,814.0,55.2,8
245000,25000,2,1,1,1,18.2,1199.0,84.8,9
210000,94000,2,1,1,2,20.36,1197.0,78.9,12
50000,90000,2,1,1,2,15.4,1590.0,94.0,17
700000,50000,1,1,2,2,12.12,2231.0,184.0,10
660000,35000,1,1,1,1,22.95,1248.0,74.0,3
630000,117500,2,1,1,2,17.4,1497.0,117.3,7
950000,78500,1,1,1,1,15.1,2179.0,140.0,10
740000,8000,2,1,1,1,18.6,1197.0,81.83,4
570000,25000,2,1,1,1,18.12,1196.0,86.8,5
450000,60000,1,1,1,3,22.32,1582.0,126.32,10
390000,10000,2,1,1,1,22.5,999.0,67.0,3
180000,70000,2,1,1,2,14.2,1597.0,92.0,13
130000,60000,2,1,1,1,25.4,624.0,37.48,7
270000,70000,2,1,1,2,17.7,1497.0,78.0,16
60000,25000,2,1,1,3,16.1,796.0,37.0,25
170000,90000,2,1,1,3,13.9,1599.0,103.2,16
978999,90000,1,1,1,1,19.67,1582.0,126.2,7
490000,25000,2,1,1,1,23.84,1199.0,84.0,4
280000,60000,1,1,1,2,23.5,1498.0,88.7,10
390000,25000,2,1,1,1,23.84,1199.0,84.0,4
170000,60000,2,1,1,4,22.74,796.0,47.3,9
45000,70000,2,1,1,1,18.0,995.0,62.0,14
640000,80000,1,1,1,2,24.52,1248.0,88.5,6
650000,110000,1,1,1,2,15.4,2523.0,75.0,7
500000,115717,1,1,1,1,12.05,2179.0,120.0,9
90000,110000,1,1,1,2,17.7,1399.0,68.0,14
480000,70000,1,1,1,2,15.05,2179.0,147.9,8
630000,4000,2,1,1,1,21.21,1197.0,81.8,3
250000,50000,2,1,1,1,20.36,1197.0,78.9,11
330000,70000,2,1,1,4,18.9,1197.0,82.0,6
180000,70000,2,1,1,2,20.36,1197.0,78.9,13
210000,50000,2,1,1,2,18.5,1197.0,80.0,12
550000,55000,1,1,1,1,26.59,1248.0,74.0,6
950000,5000,2,1,2,1,17.0,1198.0,108.5,2
430000,100000,1,1,1,2,15.96,2523.0,62.1,9
348000,23000,2,1,1,2,20.36,1197.0,78.9,8
196000,60000,2,1,1,2,22.74,796.0,47.3,8
150000,70000,2,1,1,2,18.9,1061.0,67.0,12
150000,60000,2,1,1,2,18.9,1061.0,67.0,13
1250000,100000,1,1,1,1,14.1,2179.0,153.86,3
600000,90000,1,1,1,3,20.77,1248.0,88.76,7
65000,26432,2,2,1,1,25.4,624.0,37.48,12
220000,46702,2,2,1,1,16.8,796.0,34.2,6
220000,46706,2,2,1,1,16.8,796.0,34.2,6
110000,53523,2,2,1,1,16.84,1193.0,64.4,16
175000,56365,1,2,1,1,25.44,936.0,56.3,10
160000,49563,2,2,1,1,16.2,995.0,62.1,11
65000,56432,2,2,1,1,16.1,796.0,37.0,18
60000,52365,2,2,1,2,16.1,796.0,37.0,20
120000,53512,2,2,1,2,19.7,796.0,46.3,15
1000000,40000,1,1,2,1,11.18,2696.0,184.0,9
220000,46533,2,2,1,1,18.9,998.0,67.1,12
114999,58632,2,2,1,2,14.0,796.0,35.0,14
850000,80000,1,1,2,2,16.0,2179.0,140.0,6
750000,70000,1,1,1,1,24.52,1248.0,88.5,6
265000,90000,2,1,1,1,23.01,999.0,67.0,5
450000,110000,2,1,1,2,14.09,1596.0,99.6,8
225000,90000,1,1,1,1,17.21,1493.0,100.0,9
1125000,70000,1,1,1,1,15.4,2179.0,120.0,7
270000,80000,2,1,1,1,16.6,1197.0,85.0,13
130000,78000,2,1,1,1,19.7,796.0,46.3,15
660000,45000,1,1,1,1,16.5,1493.0,70.0,5
240000,50000,2,1,1,2,23.95,998.0,67.05,7
275000,58000,2,1,1,1,24.7,796.0,47.3,5
750000,120000,1,1,1,1,12.8,2494.0,102.0,10
65000,30000,2,1,1,2,14.7,1150.0,76.0,15
850000,162000,1,1,1,1,14.1,2179.0,147.94,5
300000,50000,4,1,1,2,26.6,998.0,58.16,6
555000,25000,2,1,1,2,18.6,1197.0,81.83,4
825000,60000,1,1,1,1,15.4,1997.0,120.0,7
150000,70000,3,1,1,3,13.45,1086.0,62.1,12
185000,138000,1,1,1,2,19.3,1248.0,73.9,13
180000,70000,2,1,1,2,20.36,1197.0,78.9,12
160000,48000,2,1,1,2,19.7,796.0,46.3,12
500000,110000,1,1,2,1,11.4,2953.0,153.86,10
375000,88000,1,1,1,2,25.2,1248.0,74.0,8
900000,68000,1,1,1,1,12.99,2494.0,100.6,7
459999,70000,2,1,1,1,18.9,1197.0,82.0,5
480000,80000,1,1,1,1,20.45,1461.0,83.8,8
320000,100000,1,1,1,3,22.9,1248.0,74.0,9
370000,96000,1,1,1,2,22.9,1248.0,74.0,9
75000,30000,2,1,1,3,17.3,993.0,60.0,20
400000,60000,1,1,1,3,23.2,1248.0,73.94,6
425000,65000,1,1,1,1,25.2,1248.0,74.0,8
325000,48000,2,1,1,1,23.1,998.0,67.04,8
350000,65300,2,1,1,2,18.9,1197.0,82.0,6
600000,40000,2,1,1,1,18.6,1197.0,81.83,4
120000,60000,1,1,1,2,25.44,936.0,57.6,10
200000,70000,2,1,1,2,20.92,998.0,67.1,10
100000,70000,2,1,1,3,19.7,796.0,46.3,14
350000,70000,1,1,1,2,24.0,1120.0,70.0,8
85000,150000,2,1,1,2,19.7,796.0,46.3,16
399000,10000,2,1,1,1,23.95,998.0,67.05,3
580000,56000,1,1,1,1,22.32,1582.0,126.3,8
290000,30000,2,1,1,1,22.7,799.0,53.64,5
380000,50000,2,1,1,2,18.9,1197.0,82.0,8
200000,120000,1,1,1,1,20.0,1399.0,68.0,12
390000,40000,4,1,1,1,26.6,998.0,58.16,4
500000,27500,2,1,1,1,18.9,1197.0,81.86,5
520000,73000,1,1,1,1,20.77,1248.0,88.76,10
650000,75000,1,1,1,1,26.59,1248.0,74.0,5
380000,5000,2,1,1,1,23.01,999.0,67.0,4
275000,50000,3,1,1,1,26.2,998.0,58.2,12
520000,70000,1,1,1,1,26.59,1248.0,74.0,7
610000,60000,1,1,1,1,26.59,1248.0,74.0,7
85000,110000,2,1,1,1,18.9,998.0,67.1,18
490000,95000,1,1,1,1,20.46,1461.0,83.8,9
229999,34000,2,1,1,2,21.1,814.0,55.2,7
411000,25000,2,1,1,1,18.9,1197.0,82.0,7
362000,120000,4,1,1,2,21.94,1196.0,61.7,3
550000,31000,1,1,1,1,23.59,1364.0,67.06,8
459999,70000,4,1,1,1,26.6,998.0,58.16,4
190000,47000,2,1,1,1,18.5,1197.0,85.8,11
499000,5000,2,1,2,1,20.3,1086.0,68.0,3
358000,44000,2,1,1,1,15.37,1196.0,73.0,4
278000,120000,1,1,1,2,23.59,1364.0,67.1,10
320000,39395,1,1,1,1,21.2,1248.0,75.0,8
580000,67000,1,1,1,2,20.4,1461.0,108.5,9
1300000,20000,2,1,2,1,17.4,1497.0,117.6,3
825000,40000,1,1,1,1,25.8,1498.0,98.6,4
170000,120000,2,1,1,2,13.4,1794.0,125.0,18
1700000,80000,1,1,1,2,12.55,2982.0,168.5,8
490000,7000,2,1,1,1,20.3,1086.0,68.0,4
1050000,15000,1,1,1,1,16.0,2179.0,140.0,4
210000,50000,2,1,1,1,18.6,1199.0,76.8,6
1250000,30000,1,1,1,1,15.4,2179.0,120.0,6
320000,120000,1,1,1,2,22.9,1248.0,74.0,10
400000,64000,1,1,1,1,16.52,1991.0,123.7,10
320000,120000,1,1,1,1,23.2,1248.0,73.94,9
600000,85000,1,1,1,1,21.43,1364.0,87.2,10
275000,50000,2,1,1,1,20.92,998.0,67.1,10
170000,59000,2,1,1,2,19.7,796.0,46.3,13
155000,98000,1,1,1,1,25.44,936.0,57.6,10
620000,140000,1,1,1,2,20.45,1461.0,83.8,7
530000,50000,2,1,1,1,18.9,1197.0,81.86,5
550000,40000,1,1,1,1,23.59,1364.0,67.04,7
600000,90000,1,1,1,1,26.0,1498.0,98.6,8
649000,117000,1,1,1,3,15.1,2179.0,140.0,8
625000,90000,1,1,1,1,26.0,1498.0,98.6,8
125000,70000,2,1,1,1,16.0,995.0,63.0,12
305000,230000,1,1,1,2,13.58,2499.0,72.4,13
285000,155000,2,1,1,2,15.5,1586.0,103.3,12
600000,60000,1,1,1,2,13.49,2179.0,138.03,7
426000,110000,2,1,1,1,18.15,1198.0,82.0,6
180000,120000,1,1,1,1,17.0,1405.0,71.0,12
400000,100000,1,1,1,2,22.32,1582.0,126.32,11
120000,40000,2,1,1,2,18.6,1199.0,79.4,12
300000,110000,1,1,1,2,21.12,1248.0,88.8,10
190000,92500,2,1,1,2,20.92,998.0,67.1,11
310000,20000,2,1,1,1,24.7,796.0,47.3,5
380000,15000,2,1,1,1,25.17,799.0,53.3,3
740000,14000,1,1,1,1,16.5,1493.0,70.0,3
260000,35000,2,1,1,1,22.7,799.0,53.64,6
320000,32000,2,1,1,2,23.95,998.0,67.05,5
211000,90000,4,1,1,1,26.6,998.0,58.16,9
650000,35000,2,1,1,1,22.0,1197.0,81.8,4
651000,32500,1,1,1,2,28.4,1248.0,74.02,5
380000,14000,2,1,2,1,23.95,998.0,67.05,3
160000,70000,1,1,1,3,25.44,936.0,56.3,8
1270000,20000,2,1,2,1,17.0,1591.0,121.3,3
300000,300000,3,1,1,1,26.2,998.0,58.2,11
405000,100000,1,1,1,1,25.2,1248.0,74.0,7
850000,64800,1,1,1,1,15.1,2179.0,140.0,7
680000,90000,1,1,1,1,16.5,1493.0,70.0,5
426999,80000,2,1,1,1,19.1,1197.0,82.0,8
525000,248000,1,1,1,1,24.8,1396.0,88.7,7
1019999,60000,1,1,1,2,12.99,2494.0,100.6,8
245000,120000,1,1,1,1,12.8,2494.0,102.0,17
869999,120000,1,1,1,1,22.7,1582.0,126.2,7
160000,66444,3,1,1,1,26.2,998.0,58.2,12
700000,86000,1,1,1,1,24.3,1248.0,88.5,6
300000,90000,1,1,1,1,21.64,1461.0,84.8,10
175000,218463,2,1,2,1,12.9,1799.0,130.0,15
960000,153000,1,1,1,1,12.8,2494.0,102.0,10
525000,70000,1,1,1,2,16.55,2498.0,105.0,8
345000,60000,1,1,1,1,24.0,1120.0,70.0,7
390000,50000,2,1,1,1,18.0,1198.0,86.7,7
275000,20000,2,1,1,1,20.63,1198.0,67.0,7
310000,35000,2,1,1,1,18.2,1199.0,82.4,8
500000,20000,2,1,1,1,18.9,1197.0,81.86,5
200000,70000,1,1,1,1,22.1,1248.0,76.9,9
650000,53000,1,1,1,1,20.14,1498.0,88.0,4
1031000,60000,1,1,1,1,25.6,1498.0,97.9,4
330000,70000,2,1,1,1,20.3,998.0,68.05,4
399000,4000,2,1,1,1,20.3,1086.0,68.0,3
250000,103000,2,1,1,1,20.36,1197.0,78.9,10
600000,20000,1,1,1,1,24.0,1186.0,73.97,5
375000,77000,1,1,1,1,22.9,1248.0,74.0,9
375000,90000,1,1,1,1,20.54,1598.0,103.6,10
445000,87185,1,1,1,2,22.32,1582.0,126.3,9
55000,167000,2,1,1,2,18.9,998.0,67.1,19
611000,77000,1,1,1,1,22.54,1396.0,88.73,6
459999,110000,1,1,1,2,24.8,1396.0,88.7,8
275000,120000,1,1,1,2,17.8,1399.0,68.0,11
185000,170000,4,1,1,1,11.88,1086.0,62.1,11
390000,100000,1,1,1,2,22.32,1582.0,126.32,10
72000,40000,2,1,1,2,18.0,995.0,62.0,15
90000,50000,1,1,1,1,17.88,1396.0,52.8,15
500000,125000,1,1,1,1,23.59,1364.0,67.05,7
200000,137000,4,1,1,1,26.2,998.0,58.2,11
1575000,18000,1,1,1,1,15.1,2179.0,152.87,3
511000,30000,2,1,1,1,18.9,1197.0,82.0,7
150000,55000,2,1,1,1,14.6,1368.0,88.7,13
1500000,40000,2,1,2,1,10.75,2694.0,163.7,2
185000,80000,2,1,1,2,22.74,796.0,47.3,9
550000,30000,2,1,1,1,21.4,1197.0,83.1,4
325000,3564,2,1,1,1,23.95,998.0,67.05,5
525000,80000,1,1,1,1,26.59,1248.0,74.0,7
1050000,13000,1,1,1,1,17.0,2200.0,139.01,4
300000,120000,1,1,1,1,25.0,1396.0,69.0,10
120000,90000,2,1,1,1,18.6,1199.0,79.4,11
170000,50000,2,1,1,3,17.92,1086.0,62.1,11
320000,42000,1,1,1,1,23.03,1396.0,69.0,12
350000,17000,2,1,2,1,23.1,998.0,67.04,6
500000,40000,2,1,2,1,22.0,1197.0,81.8,4
135000,137000,1,1,1,2,17.0,1405.0,70.0,13
340000,20000,2,1,1,1,25.17,799.0,53.3,4
330000,70000,2,1,1,2,18.9,1197.0,81.86,2
350000,48756,2,1,1,2,15.5,1586.0,103.3,11
1850000,30000,1,1,2,2,12.55,2982.0,168.5,7
400000,110000,1,1,1,1,24.4,1120.0,71.0,6
325000,80322,1,2,1,1,17.8,1399.0,67.0,8
1000000,35000,1,1,1,1,15.4,1997.0,120.0,7
350000,70000,1,1,1,2,21.5,1248.0,88.8,10
550000,120000,1,1,1,2,24.5,1498.0,98.6,7
925000,60000,1,1,1,1,14.0,2179.0,138.1,7
509999,97000,1,1,2,2,11.79,2179.0,120.0,12
250000,100000,1,1,1,2,13.0,2489.0,95.0,11
500000,36000,2,1,1,1,17.19,1197.0,81.86,7
1050000,27000,1,1,1,1,21.38,1396.0,88.7,3
490000,50000,1,1,1,1,23.4,1248.0,74.0,8
415000,15000,2,1,1,1,15.37,1196.0,73.0,2
190000,60000,2,1,1,2,22.74,796.0,47.3,9
680000,120000,1,1,1,1,28.4,1248.0,74.02,4
190000,60000,2,1,1,2,22.74,796.0,47.3,9
479000,173000,1,1,1,1,12.05,2179.0,120.0,9
270000,60000,2,1,1,2,22.74,796.0,47.3,6
170000,70000,2,1,1,3,19.81,1086.0,68.05,14
764000,25000,2,1,1,1,20.73,1373.0,91.1,4
710000,30000,1,1,1,1,15.96,2523.0,62.1,3
310000,35000,2,1,1,1,24.7,796.0,47.3,5
620000,100000,1,1,1,2,16.5,1493.0,70.0,5
280000,31000,2,1,1,2,21.1,814.0,55.2,5
1500000,80000,1,1,2,2,12.55,2982.0,168.5,7
450000,40000,2,1,1,1,18.9,1197.0,82.0,6
2199000,10000,1,1,2,2,17.9,2143.0,136.0,5
3600000,50000,1,1,2,1,11.74,2987.0,254.8,9
285000,60000,2,1,1,2,15.3,1596.0,99.6,14
465000,210000,1,1,1,2,12.8,2494.0,102.0,15
1100000,60000,1,1,2,2,16.07,1995.0,181.0,13
350000,110000,1,1,1,2,20.54,1598.0,103.6,11
600000,35000,2,1,1,1,17.5,1373.0,91.1,5
570000,35000,2,1,1,1,21.4,1197.0,83.1,5
325000,20000,2,1,1,1,23.95,998.0,67.05,6
975000,54000,1,1,2,1,16.0,1997.0,140.0,6
480000,60000,2,1,1,1,18.6,1197.0,81.83,7
185000,10300,2,1,1,1,22.74,796.0,47.3,8
1050000,50000,1,1,2,1,17.01,1582.0,126.2,7
760000,3000,2,1,1,1,21.01,1197.0,81.8,3
570000,5000,2,1,1,1,18.78,999.0,75.0,3
700000,13000,2,1,1,1,21.4,1197.0,83.1,4
775000,30000,2,1,2,1,15.63,1499.0,110.4,7
750000,60000,1,1,2,2,14.49,2993.0,258.0,15
140000,100000,2,1,1,2,18.0,995.0,62.0,12
220000,40000,2,1,1,1,22.74,796.0,47.3,6
184000,15000,2,1,1,1,0.0,1086.0,62.1,9
440000,50000,2,1,1,2,18.6,1197.0,81.83,5
650000,80000,1,1,1,1,21.19,1396.0,88.73,5
660000,50000,1,1,2,1,18.49,1493.0,100.0,5
380000,30000,4,1,1,1,21.94,1196.0,61.7,5
415000,125000,1,1,1,2,21.43,1364.0,87.2,10
225000,110000,2,1,1,1,19.81,1086.0,68.05,10
600000,30000,1,1,1,2,20.77,1248.0,88.76,9
620000,148000,1,1,1,2,20.77,1248.0,88.8,8
750000,35000,1,1,1,1,18.49,1493.0,100.0,6
400000,80000,2,1,1,2,18.9,1197.0,82.0,6
110000,110000,2,1,1,1,18.9,998.0,67.1,17
119000,95000,1,1,1,2,19.4,1405.0,70.0,10
600000,25000,1,1,1,1,25.8,1498.0,98.6,7
200000,80000,4,1,1,1,26.3,998.0,67.1,11
280000,60000,1,1,1,2,23.0,1248.0,88.7,8
375000,100000,2,1,1,1,15.0,1598.0,105.0,9
350000,50000,2,1,1,1,19.44,1198.0,67.0,6
620000,31000,1,1,1,1,25.4,1186.0,73.97,5
570000,120000,1,1,1,1,26.59,1248.0,74.0,5
290000,105000,1,1,1,2,19.3,1248.0,73.9,10
711000,120000,1,1,1,1,24.52,1248.0,88.5,6
370000,60000,1,1,1,1,22.9,1248.0,74.0,10
550000,15000,2,1,1,1,23.26,1197.0,88.5,2
325000,150000,2,1,1,2,18.6,1197.0,85.8,9
670000,93000,1,1,1,1,27.4,1498.0,98.63,4
385000,42000,2,1,1,2,19.81,1086.0,68.05,5
114999,80000,2,1,1,2,17.92,1086.0,62.1,14
200000,90000,2,1,1,1,17.92,1086.0,62.1,12
860000,6500,1,1,2,1,24.3,1248.0,88.5,3
600000,60000,1,1,1,1,27.39,1248.0,74.0,4
265000,110000,2,1,1,1,23.95,998.0,67.05,6
155000,60000,4,1,1,2,23.7,1193.0,55.23,7
900000,60000,1,1,1,1,25.1,1248.0,88.5,3
650000,170000,1,1,1,3,20.77,1248.0,88.76,9
70000,220000,2,1,1,2,16.1,796.0,37.0,18
180000,80000,2,1,1,1,22.74,796.0,47.3,10
200000,57000,2,1,1,1,21.1,814.0,55.2,9
300000,100000,2,1,1,1,19.81,1086.0,68.05,8
650000,40000,2,1,1,1,17.01,1591.0,121.3,7
267000,40000,2,1,1,1,22.74,796.0,47.3,8
450000,50000,4,1,1,1,26.6,998.0,58.16,4
400000,90000,2,1,1,2,18.9,1197.0,82.0,8
310000,86000,1,1,1,1,14.0,2498.0,112.0,10
70000,15000,2,1,1,1,26.0,624.0,35.0,13
675000,70000,1,1,1,2,15.96,2523.0,62.1,5
350000,120000,2,1,1,1,14.09,1596.0,99.6,9
240000,80000,2,1,1,2,23.95,998.0,67.05,8
185000,80000,1,1,1,2,19.09,1405.0,69.01,8
250000,50000,2,1,1,1,21.1,814.0,55.2,5
135000,100000,2,1,1,1,19.7,796.0,46.3,13
500000,80000,1,1,1,1,22.32,1582.0,126.32,11
300000,108957,1,1,1,1,13.93,2179.0,138.0,12
328000,68000,2,1,1,2,23.84,1199.0,84.0,5
509999,65000,1,1,1,1,15.96,2523.0,62.1,7
575000,110000,1,1,1,2,14.02,2179.0,118.3,7
700000,50000,1,1,1,1,12.2,2498.0,112.0,10
105000,100000,2,1,1,3,18.9,1061.0,67.0,14
60000,80000,2,1,1,2,16.1,796.0,37.0,14
112999,80000,2,1,1,3,19.7,796.0,46.3,14
229999,120000,1,1,1,2,19.1,1405.0,70.0,7
325000,150000,1,1,1,1,20.0,1399.0,68.0,10
650000,20000,2,1,1,1,18.6,1197.0,81.83,5
85000,80000,1,1,1,2,17.0,1405.0,70.0,13
570000,93000,1,1,1,2,24.5,1498.0,98.6,7
525000,134000,1,1,1,1,25.2,1248.0,74.0,7
350000,90000,2,1,1,2,18.5,1197.0,82.85,9
250000,60000,2,1,1,1,16.6,1197.0,85.0,15
300000,120000,1,1,1,2,14.0,2489.0,95.0,12
1325000,30000,1,1,1,1,17.1,1956.0,170.0,5
650000,22200,1,1,1,1,22.54,1396.0,88.73,5
520000,6000,2,1,1,1,18.9,1197.0,81.86,4
500000,32000,2,1,1,1,20.4,1197.0,81.8,6
220000,90000,2,1,1,1,25.17,799.0,53.3,6
650000,78000,1,1,1,3,28.09,1248.0,88.5,5
819999,12000,2,1,1,1,17.5,1199.0,88.7,5
645000,120000,1,1,1,1,19.87,1461.0,83.8,6
780000,40000,1,1,1,1,24.52,1248.0,88.5,7
215000,110000,2,1,1,2,17.7,1497.0,78.0,14
600000,260000,1,1,1,3,12.8,2494.0,102.0,15
